project_id,date,progress_percent,daily_cost,number_of_workers
10,2023-05-24,33.41,135615,108
10,2023-05-25,33.48,110619,316
10,2023-05-26,33.65,76052,361
10,2023-05-27,33.88,102496,147
10,2023-05-28,34.09,134870,362
10,2023-05-29,34.32,83587,128
10,2023-05-30,34.51,57830,286
10,2023-05-31,34.61,129440,444
10,2023-06-01,34.79,71918,243
10,2023-06-02,34.91,146925,318
10,2023-06-03,35.09,140550,178
10,2023-06-04,35.24,114517,230
10,2023-06-05,35.31,114963,109
10,2023-06-06,35.56,62440,245
10,2023-06-07,35.67,50706,113
10,2023-06-08,35.88,133717,498
10,2023-06-09,36.05,74294,154
10,2023-06-10,36.24,56488,439
10,2023-06-11,36.38,141163,377
10,2023-06-12,36.49,66378,192
10,2023-06-13,36.56,103802,415
10,2023-06-14,36.76,117387,217
10,2023-06-15,36.87,131591,170
10,2023-06-16,37.01,130823,215
10,2023-06-17,37.06,98241,302
10,2023-06-18,37.17,136928,317
10,2023-06-19,37.26,69063,173
10,2023-06-20,37.44,83064,266
10,2023-06-21,37.52,105688,326
10,2023-06-22,37.74,119242,107
10,2023-06-23,37.9,146835,439
10,2023-06-24,38.06,126819,483
10,2023-06-25,38.22,144451,400
10,2023-06-26,38.29,119356,185
10,2023-06-27,38.5,135869,142
10,2023-06-28,38.68,55135,370
10,2023-06-29,38.77,79746,155
10,2023-06-30,38.89,66048,150
10,2023-07-01,39.13,115628,492
10,2023-07-02,39.26,124893,167
10,2023-07-03,39.36,71329,201
10,2023-07-04,39.42,146302,301
10,2023-07-05,39.67,135272,193
10,2023-07-06,39.73,123013,410
10,2023-07-07,39.96,139002,409
10,2023-07-08,40.08,118805,124
10,2023-07-09,40.25,94438,486
10,2023-07-10,40.46,146386,462
10,2023-07-11,40.61,131414,160
10,2023-07-12,40.75,119369,294
10,2023-07-13,40.9,94120,258
10,2023-07-14,41.11,76396,323
10,2023-07-15,41.32,51876,278
10,2023-07-16,41.56,139477,200
10,2023-07-17,41.77,70980,316
10,2023-07-18,41.87,100112,277
10,2023-07-19,42.08,61022,371
10,2023-07-20,42.24,111001,236
10,2023-07-21,42.41,64773,342
10,2023-07-22,42.47,82626,220
10,2023-07-23,42.54,131599,129
10,2023-07-24,42.7,57487,291
10,2023-07-25,42.86,120703,108
10,2023-07-26,43.11,67417,353
10,2023-07-27,43.24,62439,304
10,2023-07-28,43.39,102985,449
10,2023-07-29,43.58,50041,424
10,2023-07-30,43.79,59788,303
10,2023-07-31,44.04,149110,458
10,2023-08-01,44.23,104553,478
10,2023-08-02,44.37,55684,475
10,2023-08-03,44.52,86688,430
10,2023-08-04,44.62,63909,194
10,2023-08-05,44.85,63604,195
10,2023-08-06,45.04,141440,368
10,2023-08-07,45.12,123887,196
10,2023-08-08,45.32,68665,107
10,2023-08-09,45.39,60019,251
10,2023-08-10,45.59,76189,481
10,2023-08-11,45.83,121335,151
10,2023-08-12,45.89,148838,350
10,2023-08-13,46.14,144967,408
10,2023-08-14,46.38,99395,189
10,2023-08-15,46.59,71196,312
10,2023-08-16,46.7,110979,483
10,2023-08-17,46.89,51488,214
10,2023-08-18,47.14,118877,137
10,2023-08-19,47.22,107014,359
10,2023-08-20,47.47,120440,408
10,2023-08-21,47.55,131991,499
10,2023-08-22,47.66,80386,466
10,2023-08-23,47.71,59811,146
10,2023-08-24,47.94,88815,361
10,2023-08-25,48.05,121880,169
10,2023-08-26,48.19,61502,215
10,2023-08-27,48.42,93327,271
10,2023-08-28,48.64,108839,207
10,2023-08-29,48.69,138067,181
10,2023-08-30,48.93,52479,234
10,2023-08-31,49.13,139832,385
10,2023-09-01,49.38,99157,207
10,2023-09-02,49.44,96306,309
10,2023-09-03,49.5,98460,103
10,2023-09-04,49.73,143421,132
10,2023-09-05,49.98,74133,334
10,2023-09-06,50.1,66601,488
10,2023-09-07,50.21,114089,376
10,2023-09-08,50.27,119150,335
10,2023-09-09,50.45,118139,122
10,2023-09-10,50.62,81163,167
10,2023-09-11,50.74,124016,403
10,2023-09-12,50.96,146316,131
10,2023-09-13,51.02,81926,367
10,2023-09-14,51.27,94401,144
10,2023-09-15,51.51,65879,133
10,2023-09-16,51.61,120596,337
10,2023-09-17,51.73,93682,421
10,2023-09-18,51.97,89723,195
10,2023-09-19,52.18,134945,303
10,2023-09-20,52.42,63732,137
10,2023-09-21,52.61,86118,465
10,2023-09-22,52.76,72036,108
10,2023-09-23,52.89,133755,126
10,2023-09-24,52.95,81295,302
10,2023-09-25,53.07,52834,189
10,2023-09-26,53.27,54741,388
10,2023-09-27,53.38,108622,394
10,2023-09-28,53.63,144420,373
10,2023-09-29,53.87,58227,232
10,2023-09-30,53.92,96159,361
10,2023-10-01,54.14,132322,438
10,2023-10-02,54.38,103443,272
10,2023-10-03,54.45,87704,114
10,2023-10-04,54.7,90713,166
10,2023-10-05,54.88,83503,472
10,2023-10-06,55.08,96915,357
10,2023-10-07,55.19,140357,113
10,2023-10-08,55.33,118626,259
10,2023-10-09,55.43,108848,132
10,2023-10-10,55.64,62306,236
10,2023-10-11,55.75,133034,218
10,2023-10-12,55.9,145348,454
10,2023-10-13,56.09,56051,170
10,2023-10-14,56.24,142114,191
10,2023-10-15,56.44,145195,396
10,2023-10-16,56.62,98320,459
10,2023-10-17,56.7,121937,447
10,2023-10-18,56.93,107248,127
10,2023-10-19,57.1,78952,191
10,2023-10-20,57.32,130352,352
10,2023-10-21,57.52,94973,486
10,2023-10-22,57.75,78842,408
10,2023-10-23,57.81,131393,189
10,2023-10-24,58.04,100894,268
10,2023-10-25,58.18,55084,144
10,2023-10-26,58.27,81394,264
10,2023-10-27,58.4,97856,234
10,2023-10-28,58.57,111230,206
10,2023-10-29,58.81,98861,424
10,2023-10-30,59.05,70947,124
10,2023-10-31,59.13,131362,271
10,2023-11-01,59.32,68738,334
10,2023-11-02,59.42,86278,167
10,2023-11-03,59.49,110741,268
10,2023-11-04,59.6,145898,232
10,2023-11-05,59.83,77718,140
10,2023-11-06,60.03,127697,187
10,2023-11-07,60.17,121040,368
10,2023-11-08,60.33,68451,390
10,2023-11-09,60.43,70141,451
10,2023-11-10,60.59,137057,423
10,2023-11-11,60.65,121288,246
10,2023-11-12,60.7,53506,323
10,2023-11-13,60.85,126088,206
10,2023-11-14,61.07,80641,249
10,2023-11-15,61.24,54662,439
10,2023-11-16,61.47,77736,235
10,2023-11-17,61.58,129683,250
10,2023-11-18,61.72,113749,118
10,2023-11-19,61.95,130094,265
10,2023-11-20,62.08,68602,152
10,2023-11-21,62.13,139463,428
10,2023-11-22,62.31,137112,238
10,2023-11-23,62.54,65931,302
10,2023-11-24,62.7,132902,191
10,2023-11-25,62.8,84311,358
10,2023-11-26,62.88,120831,260
10,2023-11-27,63.02,120902,449
10,2023-11-28,63.08,59652,277
10,2023-11-29,63.13,113087,171
10,2023-11-30,63.2,60264,104
10,2023-12-01,63.36,144731,168
10,2023-12-02,63.53,145299,418
10,2023-12-03,63.63,96812,409
10,2023-12-04,63.86,125744,498
10,2023-12-05,64.04,95764,223
10,2023-12-06,64.16,67254,376
10,2023-12-07,64.26,124736,448
10,2023-12-08,64.33,83404,342
10,2023-12-09,64.55,72009,229
10,2023-12-10,64.78,105989,447
10,2023-12-11,64.93,82022,423
10,2023-12-12,65.06,119492,107
10,2023-12-13,65.14,146904,317
10,2023-12-14,65.31,96662,199
10,2023-12-15,65.51,80441,149
10,2023-12-16,65.74,72228,474
10,2023-12-17,65.84,134457,466
10,2023-12-18,65.92,148233,257
10,2023-12-19,66.09,67124,262
10,2023-12-20,66.31,114872,417
10,2023-12-21,66.54,119027,256
10,2023-12-22,66.67,128514,397
10,2023-12-23,66.77,76468,181
10,2023-12-24,66.97,87743,498
10,2023-12-25,67.07,94446,448
10,2023-12-26,67.24,89148,250
10,2023-12-27,67.35,57704,174
10,2023-12-28,67.59,140025,119
10,2023-12-29,67.73,141863,279
10,2023-12-30,67.91,66509,303
10,2023-12-31,68.12,61732,498
10,2024-01-01,68.19,66563,330
10,2024-01-02,68.34,51251,496
10,2024-01-03,68.46,138032,349
10,2024-01-04,68.53,93073,469
10,2024-01-05,68.58,73844,429
10,2024-01-06,68.66,79542,190
10,2024-01-07,68.76,116438,110
10,2024-01-08,68.81,109605,318
10,2024-01-09,69.01,116844,457
10,2024-01-10,69.16,72405,240
10,2024-01-11,69.32,70695,147
10,2024-01-12,69.45,53620,402
10,2024-01-13,69.57,81538,303
10,2024-01-14,69.63,81091,273
10,2024-01-15,69.72,126996,358
10,2024-01-16,69.93,120490,445
10,2024-01-17,70.06,146947,319
10,2024-01-18,70.24,74416,230
10,2024-01-19,70.36,100763,165
10,2024-01-20,70.46,100133,446
10,2024-01-21,70.65,126748,456
10,2024-01-22,70.79,72407,305
10,2024-01-23,70.98,144078,239
10,2024-01-24,71.18,139580,103
10,2024-01-25,71.4,86924,202
10,2024-01-26,71.59,116028,109
10,2024-01-27,71.75,134356,468
10,2024-01-28,71.96,93256,411
10,2024-01-29,72.09,136527,221
10,2024-01-30,72.16,69213,390
10,2024-01-31,72.41,66087,339
10,2024-02-01,72.63,123516,191
10,2024-02-02,72.82,90755,125
10,2024-02-03,73.02,121973,409
10,2024-02-04,73.22,50917,316
10,2024-02-05,73.3,147370,373
10,2024-02-06,73.52,120553,447
10,2024-02-07,73.77,57873,234
10,2024-02-08,73.93,75679,223
10,2024-02-09,74.18,51093,493
10,2024-02-10,74.28,80039,272
10,2024-02-11,74.4,77295,204
10,2024-02-12,74.55,116273,356
10,2024-02-13,74.79,80620,306
10,2024-02-14,75.0,120895,305
10,2024-02-15,75.21,72932,477
10,2024-02-16,75.35,88423,486
10,2024-02-17,75.54,147671,337
10,2024-02-18,75.67,54296,128
10,2024-02-19,75.8,128489,287
10,2024-02-20,76.03,62111,294
10,2024-02-21,76.15,101313,418
10,2024-02-22,76.4,72287,249
10,2024-02-23,76.61,132422,194
10,2024-02-24,76.76,122754,301
10,2024-02-25,76.93,65743,497
10,2024-02-26,77.07,53510,326
10,2024-02-27,77.19,98718,480
10,2024-02-28,77.37,59664,190
10,2024-02-29,77.46,128037,307
10,2024-03-01,77.59,102126,237
10,2024-03-02,77.84,107850,360
10,2024-03-03,77.92,53603,493
10,2024-03-04,78.11,57912,323
10,2024-03-05,78.17,82850,400
10,2024-03-06,78.41,121645,181
10,2024-03-07,78.46,97048,108
10,2024-03-08,78.55,137033,374
10,2024-03-09,78.76,104184,192
10,2024-03-10,78.96,134012,391
10,2024-03-11,79.15,73264,305
10,2024-03-12,79.27,54455,484
10,2024-03-13,79.42,68823,269
10,2024-03-14,79.56,107830,154
10,2024-03-15,79.81,51779,440
10,2024-03-16,79.98,100404,126
10,2024-03-17,80.22,128763,185
10,2024-03-18,80.28,92229,312
10,2024-03-19,80.35,144054,163
10,2024-03-20,80.4,73567,346
10,2024-03-21,80.48,103590,469
10,2024-03-22,80.56,88043,267
10,2024-03-23,80.74,95353,167
10,2024-03-24,80.82,140269,306
10,2024-03-25,80.88,75220,406
10,2024-03-26,80.99,105144,181
10,2024-03-27,81.07,81365,479
10,2024-03-28,81.17,109156,134
10,2024-03-29,81.39,60111,490
10,2024-03-30,81.44,114990,186
10,2024-03-31,81.61,129038,357
10,2024-04-01,81.66,79534,376
10,2024-04-02,81.86,65979,322
10,2024-04-03,82.04,82799,237
10,2024-04-04,82.11,84437,200
10,2024-04-05,82.3,126088,257
10,2024-04-06,82.41,149176,168
10,2024-04-07,82.59,141747,417
10,2024-04-08,82.67,57547,401
10,2024-04-09,82.77,74305,236
10,2024-04-10,82.84,77384,177
10,2024-04-11,82.94,81448,368
10,2024-04-12,83.06,135510,445
10,2024-04-13,83.18,64972,167
10,2024-04-14,83.41,108154,164
10,2024-04-15,83.65,72483,171
10,2024-04-16,83.7,137407,298
10,2024-04-17,83.81,113844,188
10,2024-04-18,84.0,83677,278
10,2024-04-19,84.2,137291,424
10,2024-04-20,84.43,57129,352
10,2024-04-21,84.54,142172,317
10,2024-04-22,84.79,54584,287
10,2024-04-23,84.91,116534,344
10,2024-04-24,85.02,58054,185
10,2024-04-25,85.21,107805,484
10,2024-04-26,85.44,137101,279
10,2024-04-27,85.63,73257,346
10,2024-04-28,85.81,143733,240
10,2024-04-29,86.02,121540,298
10,2024-04-30,86.11,99932,351
10,2024-05-01,86.22,106953,463
10,2024-05-02,86.3,111093,397
10,2024-05-03,86.54,107721,388
10,2024-05-04,86.73,89108,463
10,2024-05-05,86.82,84042,122
10,2024-05-06,86.9,107227,138
10,2024-05-07,87.14,103946,237
10,2024-05-08,87.2,80829,213
10,2024-05-09,87.28,129171,148
10,2024-05-10,87.48,74610,124
10,2024-05-11,87.7,93279,162
11,2022-11-05,0.05,132415,160
11,2022-11-06,0.28,93936,178
11,2022-11-07,0.45,98356,205
11,2022-11-08,0.54,126741,329
11,2022-11-09,0.72,78467,374
11,2022-11-10,0.86,51821,197
11,2022-11-11,0.95,69430,429
11,2022-11-12,1.07,82031,427
11,2022-11-13,1.19,116308,323
11,2022-11-14,1.26,114263,342
11,2022-11-15,1.5,94885,346
11,2022-11-16,1.69,127060,219
11,2022-11-17,1.9,106404,168
11,2022-11-18,2.12,120745,342
11,2022-11-19,2.31,96922,308
11,2022-11-20,2.46,102794,443
11,2022-11-21,2.71,56167,248
11,2022-11-22,2.95,97111,483
11,2022-11-23,3.11,137609,160
11,2022-11-24,3.34,130923,396
11,2022-11-25,3.44,138591,358
11,2022-11-26,3.52,84493,366
11,2022-11-27,3.73,123697,410
11,2022-11-28,3.81,121025,320
11,2022-11-29,4.05,148268,343
11,2022-11-30,4.22,124459,165
11,2022-12-01,4.43,128224,489
11,2022-12-02,4.51,135319,278
11,2022-12-03,4.62,103155,464
11,2022-12-04,4.84,130322,194
11,2022-12-05,4.92,74249,178
11,2022-12-06,5.13,115261,196
11,2022-12-07,5.38,144142,459
11,2022-12-08,5.56,89104,243
11,2022-12-09,5.78,122540,250
11,2022-12-10,5.88,86743,176
11,2022-12-11,6.01,61703,205
11,2022-12-12,6.18,141987,493
11,2022-12-13,6.41,62985,219
11,2022-12-14,6.64,146089,156
11,2022-12-15,6.72,60409,373
11,2022-12-16,6.8,140216,222
11,2022-12-17,6.89,81915,326
11,2022-12-18,7.07,98790,302
11,2022-12-19,7.19,126124,333
11,2022-12-20,7.37,140735,150
11,2022-12-21,7.54,70414,111
11,2022-12-22,7.6,123063,309
11,2022-12-23,7.73,50872,305
11,2022-12-24,7.9,125881,437
11,2022-12-25,8.01,68305,180
11,2022-12-26,8.16,99356,274
11,2022-12-27,8.4,61608,446
11,2022-12-28,8.46,81496,109
11,2022-12-29,8.52,107178,307
11,2022-12-30,8.59,142399,353
11,2022-12-31,8.74,74738,337
11,2023-01-01,8.91,54816,326
11,2023-01-02,9.11,68720,150
11,2023-01-03,9.31,124699,157
11,2023-01-04,9.46,69492,378
11,2023-01-05,9.57,115802,124
11,2023-01-06,9.74,104260,413
11,2023-01-07,9.98,73730,337
11,2023-01-08,10.21,86698,279
11,2023-01-09,10.34,122552,287
11,2023-01-10,10.5,107251,332
11,2023-01-11,10.7,82738,349
11,2023-01-12,10.76,50893,368
11,2023-01-13,10.82,110503,329
11,2023-01-14,11.06,118858,292
11,2023-01-15,11.28,54120,327
11,2023-01-16,11.46,77824,401
11,2023-01-17,11.64,92648,253
11,2023-01-18,11.87,144197,163
11,2023-01-19,12.02,118618,241
11,2023-01-20,12.16,58234,178
11,2023-01-21,12.22,93211,204
11,2023-01-22,12.27,80757,278
11,2023-01-23,12.35,108318,178
11,2023-01-24,12.46,126962,340
11,2023-01-25,12.62,86544,124
11,2023-01-26,12.79,147752,117
11,2023-01-27,12.87,56326,333
11,2023-01-28,12.94,121253,354
11,2023-01-29,12.99,130953,438
11,2023-01-30,13.23,109381,196
11,2023-01-31,13.35,84275,191
11,2023-02-01,13.6,103272,106
11,2023-02-02,13.76,65758,228
11,2023-02-03,13.82,106861,148
11,2023-02-04,13.96,50482,116
11,2023-02-05,14.15,71727,277
11,2023-02-06,14.27,136468,198
11,2023-02-07,14.45,83906,275
11,2023-02-08,14.64,67523,470
11,2023-02-09,14.84,69333,423
11,2023-02-10,15.0,64591,186
11,2023-02-11,15.21,100930,344
11,2023-02-12,15.34,62060,370
11,2023-02-13,15.52,117608,360
11,2023-02-14,15.62,71991,181
11,2023-02-15,15.7,127125,318
11,2023-02-16,15.83,130882,288
11,2023-02-17,16.0,63002,330
11,2023-02-18,16.22,127231,116
11,2023-02-19,16.44,88709,343
11,2023-02-20,16.53,57638,463
11,2023-02-21,16.67,55846,177
11,2023-02-22,16.81,141294,461
11,2023-02-23,16.94,71085,211
11,2023-02-24,17.16,137914,176
11,2023-02-25,17.26,138969,286
11,2023-02-26,17.49,128214,267
11,2023-02-27,17.7,63189,212
11,2023-02-28,17.81,93499,289
11,2023-03-01,18.05,117595,458
11,2023-03-02,18.19,109131,266
11,2023-03-03,18.25,141808,252
11,2023-03-04,18.46,133425,102
11,2023-03-05,18.62,96065,329
11,2023-03-06,18.8,67560,496
11,2023-03-07,18.93,128125,156
11,2023-03-08,19.0,83707,176
11,2023-03-09,19.25,147657,442
11,2023-03-10,19.36,90702,302
11,2023-03-11,19.58,95557,386
11,2023-03-12,19.82,114890,190
11,2023-03-13,19.9,100711,224
11,2023-03-14,20.12,143476,351
11,2023-03-15,20.29,56098,155
11,2023-03-16,20.37,91900,479
11,2023-03-17,20.62,116007,227
11,2023-03-18,20.81,122108,488
11,2023-03-19,21.01,102318,488
11,2023-03-20,21.06,124512,399
11,2023-03-21,21.19,93654,457
11,2023-03-22,21.29,141127,295
11,2023-03-23,21.42,92208,424
11,2023-03-24,21.5,84263,246
11,2023-03-25,21.61,140506,352
11,2023-03-26,21.71,89269,486
11,2023-03-27,21.88,94750,316
11,2023-03-28,22.08,50825,276
11,2023-03-29,22.22,130307,286
11,2023-03-30,22.38,74877,162
11,2023-03-31,22.49,84632,221
11,2023-04-01,22.54,95269,125
11,2023-04-02,22.6,109877,360
11,2023-04-03,22.74,126788,151
11,2023-04-04,22.82,96196,346
11,2023-04-05,23.07,72141,397
11,2023-04-06,23.24,111524,458
11,2023-04-07,23.45,95143,338
11,2023-04-08,23.65,94860,137
11,2023-04-09,23.8,64850,103
11,2023-04-10,24.03,140625,434
11,2023-04-11,24.2,64005,154
11,2023-04-12,24.27,133923,262
11,2023-04-13,24.5,72433,485
11,2023-04-14,24.7,77988,451
11,2023-04-15,24.95,139592,221
11,2023-04-16,25.15,124732,180
11,2023-04-17,25.36,135061,341
11,2023-04-18,25.57,105203,128
11,2023-04-19,25.74,89037,446
11,2023-04-20,25.83,103347,478
11,2023-04-21,25.91,129226,358
11,2023-04-22,26.01,87396,273
11,2023-04-23,26.25,82454,331
11,2023-04-24,26.35,75828,275
11,2023-04-25,26.55,69499,126
11,2023-04-26,26.67,125977,290
11,2023-04-27,26.76,95862,452
11,2023-04-28,26.95,59208,336
11,2023-04-29,27.01,65187,132
11,2023-04-30,27.1,116199,355
11,2023-05-01,27.32,60512,402
11,2023-05-02,27.37,114341,270
11,2023-05-03,27.46,63443,489
11,2023-05-04,27.56,149144,216
11,2023-05-05,27.65,65973,488
11,2023-05-06,27.72,102498,452
11,2023-05-07,27.94,95799,238
11,2023-05-08,28.05,75213,466
11,2023-05-09,28.25,145702,306
11,2023-05-10,28.48,61633,445
11,2023-05-11,28.54,87617,282
11,2023-05-12,28.76,72980,152
11,2023-05-13,28.85,114671,378
11,2023-05-14,28.92,149812,379
11,2023-05-15,29.02,132973,102
11,2023-05-16,29.2,56659,414
11,2023-05-17,29.44,52342,180
11,2023-05-18,29.57,72896,431
11,2023-05-19,29.75,102662,254
11,2023-05-20,29.98,124829,246
11,2023-05-21,30.1,133603,399
11,2023-05-22,30.25,146337,243
11,2023-05-23,30.43,98456,495
11,2023-05-24,30.54,57744,449
11,2023-05-25,30.73,125960,249
11,2023-05-26,30.91,135611,215
11,2023-05-27,31.0,110592,340
11,2023-05-28,31.09,101438,367
11,2023-05-29,31.15,127911,470
11,2023-05-30,31.26,67363,236
11,2023-05-31,31.5,103688,416
11,2023-06-01,31.57,54620,472
11,2023-06-02,31.74,133001,339
11,2023-06-03,31.92,118779,230
11,2023-06-04,32.05,121683,421
11,2023-06-05,32.26,134870,417
11,2023-06-06,32.36,106205,418
11,2023-06-07,32.46,99735,285
11,2023-06-08,32.6,66063,352
11,2023-06-09,32.77,62131,401
11,2023-06-10,32.93,71418,298
11,2023-06-11,32.99,71161,232
11,2023-06-12,33.06,50969,207
11,2023-06-13,33.11,137140,239
11,2023-06-14,33.36,140738,315
11,2023-06-15,33.47,146702,410
11,2023-06-16,33.66,76704,302
11,2023-06-17,33.71,55341,455
11,2023-06-18,33.88,61112,259
11,2023-06-19,33.98,85508,428
11,2023-06-20,34.17,142928,463
11,2023-06-21,34.31,97213,400
11,2023-06-22,34.46,71873,380
11,2023-06-23,34.56,120722,498
11,2023-06-24,34.8,111281,345
11,2023-06-25,34.99,54766,383
11,2023-06-26,35.1,95887,467
11,2023-06-27,35.22,60202,308
11,2023-06-28,35.36,92597,487
11,2023-06-29,35.54,77122,450
11,2023-06-30,35.68,138509,313
11,2023-07-01,35.81,72602,393
11,2023-07-02,35.99,131862,225
11,2023-07-03,36.19,94799,206
11,2023-07-04,36.32,147010,120
11,2023-07-05,36.47,51515,459
11,2023-07-06,36.62,109737,379
11,2023-07-07,36.68,90571,202
11,2023-07-08,36.74,129767,291
11,2023-07-09,36.95,98246,314
11,2023-07-10,37.12,80471,225
11,2023-07-11,37.2,129737,288
11,2023-07-12,37.36,93894,192
11,2023-07-13,37.55,131024,271
11,2023-07-14,37.76,81598,191
11,2023-07-15,37.96,111544,345
11,2023-07-16,38.18,134077,218
11,2023-07-17,38.36,106967,290
11,2023-07-18,38.48,131552,265
11,2023-07-19,38.69,53270,103
11,2023-07-20,38.79,82443,417
11,2023-07-21,38.89,90781,154
11,2023-07-22,38.98,78464,171
11,2023-07-23,39.06,122620,202
11,2023-07-24,39.25,56285,269
11,2023-07-25,39.31,128188,318
11,2023-07-26,39.5,86031,317
11,2023-07-27,39.63,126753,430
11,2023-07-28,39.78,107417,474
11,2023-07-29,39.84,83686,300
11,2023-07-30,40.04,106738,325
11,2023-07-31,40.16,124339,328
11,2023-08-01,40.39,137606,240
11,2023-08-02,40.45,135222,132
11,2023-08-03,40.64,52445,454
11,2023-08-04,40.73,140873,350
11,2023-08-05,40.89,75895,344
11,2023-08-06,40.98,82240,138
11,2023-08-07,41.12,109401,239
11,2023-08-08,41.2,71733,164
11,2023-08-09,41.37,111859,246
11,2023-08-10,41.47,60718,205
11,2023-08-11,41.55,109511,387
11,2023-08-12,41.7,62536,229
11,2023-08-13,41.8,91398,370
11,2023-08-14,42.04,80182,236
11,2023-08-15,42.2,69776,475
11,2023-08-16,42.3,86199,305
11,2023-08-17,42.44,148622,353
11,2023-08-18,42.62,119839,190
11,2023-08-19,42.73,144060,213
11,2023-08-20,42.94,133493,450
11,2023-08-21,43.11,139484,491
11,2023-08-22,43.19,101402,273
11,2023-08-23,43.33,106270,485
11,2023-08-24,43.38,72168,100
11,2023-08-25,43.63,73997,131
11,2023-08-26,43.71,57302,351
11,2023-08-27,43.79,66093,399
11,2023-08-28,43.9,145182,479
11,2023-08-29,44.08,104073,163
11,2023-08-30,44.23,128967,160
11,2023-08-31,44.41,133386,428
11,2023-09-01,44.53,104500,304
11,2023-09-02,44.77,143536,437
11,2023-09-03,44.94,52826,474
11,2023-09-04,45.17,83734,309
11,2023-09-05,45.37,112266,309
11,2023-09-06,45.54,109852,231
11,2023-09-07,45.71,68227,209
11,2023-09-08,45.91,93536,341
11,2023-09-09,46.15,115086,377
11,2023-09-10,46.3,132260,222
11,2023-09-11,46.54,137094,216
11,2023-09-12,46.68,148947,286
11,2023-09-13,46.76,55344,273
11,2023-09-14,46.88,90926,125
11,2023-09-15,46.99,131099,115
11,2023-09-16,47.15,108740,264
11,2023-09-17,47.39,123381,346
11,2023-09-18,47.45,79772,290
11,2023-09-19,47.63,62348,301
11,2023-09-20,47.88,65635,449
11,2023-09-21,47.94,147574,256
11,2023-09-22,48.1,95395,442
11,2023-09-23,48.28,113343,467
11,2023-09-24,48.36,89903,418
11,2023-09-25,48.59,129401,283
11,2023-09-26,48.72,74123,352
